EnsemblGeneID,GeneName.x,BCells_ProHL,NKCells_ProHL,Hepatocytes_ProHL,Monocytes_ProHL
ENSG00000137843,PAK6,NA,NA,NA,NA
ENSG00000137845,ADAM10,1.652681385,1.857757535,1.364091131,1.47550412
ENSG00000137872,SEMA6D,NA,NA,NA,NA
ENSG00000137876,RSL24D1,1.366628381,NA,1.510625428,NA
ENSG00000137880,GCHFR,NA,2.787483145,NA,1.576962971
ENSG00000137944,CCBL2,2.278745601,2.597649122,1.884656617,2.084765682
ENSG00000137947,GTF2B,1.598007634,1.709931078,1.316662148,1.392617824
ENSG00000137955,RABGGTB,1.877233087,2.786368762,NA,1.908147103
ENSG00000137960,GIPC2,NA,NA,1.097500252,NA
ENSG00000137965,IFI44,NA,NA,NA,1.521726337
ENSG00000137992,DBT,NA,NA,2.432905184,2.202941719
ENSG00000137996,RTCA,2.508718209,2.601667864,2.266647912,1.978018368
ENSG00000138018,EPT1,NA,NA,2.184939731,NA
ENSG00000138031,ADCY3,NA,NA,NA,NA
ENSG00000138032,PPM1B,1.989629995,2.047341078,NA,1.983941859
ENSG00000138035,PNPT1,2.228024167,2.665032853,2.12133164,1.88674446
ENSG00000138036,DYNC2LI1,NA,NA,NA,NA
ENSG00000138069,RAB1A,2.163379064,2.275567018,1.74830434,1.890633363
ENSG00000138071,ACTR2,2.160406999,2.704314848,2.075154459,1.947992161
ENSG00000138073,PREB,2.237625412,NA,2.154544171,2.063779811
ENSG00000138075,ABCG5,NA,NA,1.475445994,NA
ENSG00000138078,PREPL,NA,NA,NA,NA
ENSG00000138079,SLC3A1,NA,NA,1.427323786,NA
ENSG00000138081,FBXO11,NA,NA,NA,NA
ENSG00000138095,LRPPRC,1.831773822,2.396358908,1.719381013,1.877728311
ENSG00000138101,DTNB,NA,NA,NA,NA
ENSG00000138107,ACTR1A,2.155173526,2.553613632,2.044343735,2.006675651
ENSG00000138109,CYP2C9,NA,NA,2.127253859,NA
ENSG00000138115,CYP2C8,NA,NA,2.058877547,NA
ENSG00000138134,STAMBPL1,1.57051959,NA,NA,NA
ENSG00000138162,TACC2,NA,NA,1.72901892,NA
ENSG00000138172,CALHM2,NA,NA,NA,1.483530243
ENSG00000138175,ARL3,1.765512091,2.368521173,NA,1.729861047
ENSG00000138185,ENTPD1,1.684046027,NA,NA,1.680272042
ENSG00000138190,EXOC6,1.812539034,2.291106774,NA,1.8409212
ENSG00000138231,DBR1,2.023069235,NA,NA,1.746999849
ENSG00000138246,DNAJC13,2.117668941,2.554634506,1.881219125,2.152914867
ENSG00000138279,ANXA7,2.061329939,2.339800128,2.421055778,1.907024193
ENSG00000138303,ASCC1,1.759554536,NA,NA,1.749948774
ENSG00000138308,PLA2G12B,NA,NA,1.900410829,NA
ENSG00000138326,RPS24,2.059186512,2.785161068,2.136628626,2.047738127
ENSG00000138356,AOX1,NA,NA,2.446374043,NA
ENSG00000138363,ATIC,2.065191178,2.714659129,2.59369026,2.235351663
ENSG00000138375,SMARCAL1,1.814160995,2.011033058,NA,1.675228254
ENSG00000138378,STAT4,NA,1.657161066,NA,NA
ENSG00000138385,SSB,2.291970141,2.884718634,1.955877683,2.022857092
ENSG00000138398,PPIG,1.977211293,2.362505094,1.748036773,1.810316545
ENSG00000138399,FASTKD1,1.704828037,NA,1.645122483,1.653579097
ENSG00000138411,HECW2,NA,NA,NA,NA
ENSG00000138413,IDH1,2.187087621,2.774042267,NA,2.087827541
ENSG00000138430,OLA1,1.904788553,2.769153843,2.481836611,2.173090072
ENSG00000138433,CIR1,1.538133687,1.553870895,NA,NA
ENSG00000138434,SSFA2,NA,NA,1.632978335,1.568993296
ENSG00000138442,WDR12,1.823164374,NA,1.701593887,1.582233864
ENSG00000138443,ABI2,NA,NA,NA,NA
ENSG00000138448,ITGAV,NA,NA,1.63905796,NA
ENSG00000138468,SENP7,1.802780565,1.755646219,NA,NA
ENSG00000138495,COX17,1.615076378,1.99461626,1.630656658,1.441985615
ENSG00000138496,PARP9,1.775552198,2.117238142,1.456980596,1.955230611
ENSG00000138592,USP8,1.602287936,1.715506126,1.585708827,1.537712082
ENSG00000138600,SPPL2A,NA,NA,1.534717633,1.662247708
ENSG00000138604,GLCE,NA,NA,1.695648007,NA
ENSG00000138606,SHF,NA,NA,NA,NA
ENSG00000138614,VWA9,NA,NA,NA,2.051530677
ENSG00000138617,PARP16,NA,NA,2.053804223,NA
ENSG00000138621,PPCDC,NA,NA,NA,NA
ENSG00000138623,SEMA7A,1.052443833,1.91622753,NA,NA
ENSG00000138629,UBL7,NA,NA,NA,1.467622902
ENSG00000138639,ARHGAP24,1.333769601,NA,NA,1.236965299
ENSG00000138650,PCDH10,NA,NA,NA,NA
ENSG00000138660,AP1AR,NA,NA,NA,NA
ENSG00000138663,COPS4,2.241399533,2.711058163,NA,2.150348042
ENSG00000138668,HNRNPD,2.408342589,2.940101167,2.257625784,2.200959878
ENSG00000138674,SEC31A,1.865619134,2.318387891,1.99735143,1.81017537
ENSG00000138685,FGF2,NA,NA,1.825273536,NA
ENSG00000138688,KIAA1109,NA,NA,1.549861188,NA
ENSG00000138698,RAP1GDS1,1.842921121,2.389178493,2.107501663,1.898091373
ENSG00000138744,NAAA,2.476055928,2.772362053,2.225488908,1.956852482
ENSG00000138750,NUP54,2.18364275,2.529382867,2.057420746,1.92698261
ENSG00000138756,BMP2K,1.605983438,NA,1.529635646,1.451978219
ENSG00000138757,G3BP2,1.614770704,1.867116729,1.548211241,1.616491268
ENSG00000138758,Sep-11,1.770439604,2.593175818,2.025604852,2.101317377
ENSG00000138760,SCARB2,2.146786733,2.534248276,1.798457276,1.519427629
ENSG00000138767,CNOT6L,1.606929262,NA,NA,1.557459078
ENSG00000138768,USO1,1.931264582,2.471837171,1.991622521,1.820158751
ENSG00000138771,SHROOM3,NA,NA,1.287241711,NA
ENSG00000138772,ANXA3,2.606273853,2.161287126,NA,2.433358539
ENSG00000138777,PPA2,NA,2.974195643,2.109669648,2.349396044
ENSG00000138785,INTS12,1.782379449,2.300541139,1.296687124,NA
ENSG00000138792,ENPEP,NA,NA,1.582909526,NA
ENSG00000138794,CASP6,NA,NA,1.820345981,2.216271493
ENSG00000138796,HADH,2.694251478,3.0562037,2.416833484,2.673884027
ENSG00000138801,PAPSS1,1.602163124,2.048729166,NA,1.604560828
ENSG00000138802,SEC24B,1.800555562,2.030381103,1.883613178,1.687439775
ENSG00000138814,PPP3CA,2.170549194,2.346190573,2.144732953,1.868782521
ENSG00000138823,MTTP,NA,NA,2.229695918,NA
ENSG00000138834,MAPK8IP3,NA,NA,NA,NA
ENSG00000138835,RGS3,NA,2.142395724,NA,NA
ENSG00000138964,PARVG,1.786581077,2.474074877,NA,1.661467194
ENSG00000139083,ETV6,NA,1.794334657,1.345305101,1.557483141
ENSG00000139116,KIF21A,NA,NA,1.812432025,NA
ENSG00000139117,CPNE8,NA,NA,1.395134107,NA
ENSG00000139131,YARS2,2.214666387,2.526310841,2.036299457,1.872028006
ENSG00000139178,C1RL,NA,NA,1.556151678,NA
ENSG00000139180,NDUFA9,2.287214812,2.655210011,2.077357002,2.06554984
ENSG00000139182,CLSTN3,NA,NA,NA,NA
ENSG00000139192,TAPBPL,2.124719362,2.168737546,1.90108217,1.857793689
ENSG00000139197,PEX5,NA,NA,NA,NA
ENSG00000139200,PIANP,NA,NA,NA,NA
ENSG00000139209,SLC38A4,NA,NA,1.261120064,NA
ENSG00000139220,PPFIA2,NA,NA,NA,NA
ENSG00000139233,LLPH,1.854518581,NA,NA,NA
ENSG00000139269,INHBE,NA,NA,1.488183949,NA
ENSG00000139291,TMEM19,NA,NA,NA,NA
ENSG00000139323,POC1B,NA,NA,NA,1.744715334
ENSG00000139324,TMTC3,NA,NA,2.029505525,NA
ENSG00000139343,SNRPF,2.284525479,NA,NA,NA
ENSG00000139350,NEDD1,1.728138611,1.797184414,NA,1.759010241
ENSG00000139364,TMEM132B,NA,NA,NA,NA
ENSG00000139370,SLC15A4,2.011109263,2.188839929,1.872062991,1.695289003
ENSG00000139372,TDG,NA,NA,NA,NA
ENSG00000139410,SDSL,NA,NA,NA,1.457071568
ENSG00000139428,MMAB,1.918727376,NA,2.473567982,NA
ENSG00000139433,GLTP,2.111064145,2.259635682,NA,2.082419116
ENSG00000139505,MTMR6,1.538573734,1.750616377,NA,1.537126189
ENSG00000139508,SLC46A3,NA,NA,1.697347057,NA
ENSG00000139514,SLC7A1,1.000954398,NA,NA,NA
ENSG00000139546,TARBP2,NA,NA,NA,NA
ENSG00000139613,SMARCC2,2.254775195,2.459672879,1.644280994,2.0091023
ENSG00000139626,ITGB7,1.446039836,1.274619619,NA,NA
ENSG00000139637,C12orf10,1.905320864,2.408985768,NA,1.903464405
ENSG00000139641,ESYT1,1.991197269,2.511979563,1.687805324,2.009584733
ENSG00000139651,ZNF740,NA,NA,NA,1.715669142
ENSG00000139668,WDFY2,NA,NA,NA,1.955851241
ENSG00000139684,ESD,2.277128818,2.631077305,NA,2.258919698
ENSG00000139687,RB1,1.393969837,1.939621574,NA,1.374372528
ENSG00000139697,SBNO1,1.417878394,1.637079257,NA,1.369197297
ENSG00000139718,SETD1B,NA,NA,NA,1.645038899
ENSG00000139719,VPS33A,1.956806912,NA,NA,NA
ENSG00000139722,VPS37B,1.89160714,1.993052471,NA,1.669814128
ENSG00000139726,DENR,2.159195598,2.44347265,NA,2.11832922
ENSG00000139737,SLAIN1,NA,NA,NA,NA
ENSG00000139746,RBM26,1.8427309,2.250216226,1.607487192,1.758828657
ENSG00000139826,ABHD13,NA,NA,NA,NA
ENSG00000139832,RAB20,NA,NA,1.423819092,1.428069969
ENSG00000139835,GRTP1,NA,NA,1.476150246,NA
ENSG00000139910,NOVA1,NA,NA,NA,NA
ENSG00000139915,MDGA2,NA,NA,NA,NA
ENSG00000139921,TMX1,2.154716042,2.587590311,1.961000835,1.993292912
ENSG00000139970,RTN1,NA,NA,NA,1.778288755
ENSG00000139977,NAA30,NA,NA,NA,NA
ENSG00000139990,DCAF5,NA,1.497869141,NA,NA
ENSG00000139998,RAB15,NA,NA,NA,NA
ENSG00000140006,WDR89,2.078956803,2.251995728,NA,NA
ENSG00000140022,STON2,NA,NA,NA,NA
ENSG00000140105,WARS,1.819478128,2.615770198,NA,1.970100365
ENSG00000140153,WDR20,NA,NA,NA,NA
ENSG00000140199,SLC12A6,1.819665653,2.037330863,1.654157282,1.639137718
ENSG00000140259,MFAP1,1.847372122,2.106070149,1.310863174,1.619750539
ENSG00000140262,TCF12,1.263328285,NA,NA,NA
ENSG00000140263,SORD,2.1073728,2.808415577,2.108243581,2.301344745
ENSG00000140280,LYSMD2,1.692212192,1.786999722,NA,1.419633624
ENSG00000140284,SLC27A2,NA,2.472215072,1.9883538,NA
ENSG00000140307,GTF2A2,NA,2.327121796,NA,NA
ENSG00000140319,SRP14,1.877247491,2.031511471,1.284577354,1.551602462
ENSG00000140323,DISP2,NA,NA,NA,NA
ENSG00000140326,CDAN1,NA,NA,NA,NA
ENSG00000140350,ANP32A,2.368825002,2.920746655,2.079018355,2.197959732
ENSG00000140368,PSTPIP1,2.328080796,2.589763116,NA,2.356354802
ENSG00000140374,ETFA,2.465126959,2.850203752,2.084803196,2.289319107
ENSG00000140382,HMG20A,1.757221365,1.984450799,NA,1.742968519
ENSG00000140386,SCAPER,NA,NA,NA,NA
ENSG00000140391,TSPAN3,NA,NA,NA,NA
ENSG00000140395,WDR61,2.072698302,2.595263581,1.938767323,1.919305645
ENSG00000140400,MAN2C1,1.933856635,NA,NA,2.207766278
ENSG00000140403,DNAJA4,NA,NA,NA,1.788550156
ENSG00000140416,TPM1,NA,2.743776217,1.746287715,2.864498028
ENSG00000140443,IGF1R,NA,NA,NA,NA
ENSG00000140455,USP3,1.681783766,1.906415858,NA,1.718023951
ENSG00000140463,BBS4,NA,NA,NA,NA
ENSG00000140464,PML,2.443688466,2.719114915,1.906313488,2.068694097
ENSG00000140479,PCSK6,NA,NA,1.320094334,NA
ENSG00000140497,SCAMP2,2.223558238,2.419334412,NA,1.768316145
ENSG00000140505,CYP1A2,NA,NA,1.967639225,NA
ENSG00000140521,POLG,1.750018284,NA,1.445822074,1.602450681
ENSG00000140522,RLBP1,NA,NA,NA,NA
ENSG00000140545,MFGE8,NA,NA,1.071182156,NA
ENSG00000140553,UNC45A,1.746050077,2.153291872,1.782243233,1.89181612
ENSG00000140575,IQGAP1,2.12532346,2.458001425,1.782683987,1.9123629
ENSG00000140577,CRTC3,1.789897857,1.895430834,NA,1.610894278
ENSG00000140598,EFTUD1,2.04453976,2.344880335,NA,1.933881922
ENSG00000140600,SH3GL3,NA,NA,NA,NA
ENSG00000140632,GLYR1,2.123590333,2.341762842,1.419517931,1.698013504
ENSG00000140650,PMM2,2.155333,NA,NA,2.015240266
ENSG00000140678,ITGAX,1.976945751,2.588710823,NA,1.643467482
ENSG00000140688,C16orf58,2.235528447,2.285365997,2.265612515,NA
ENSG00000140718,FTO,1.837676803,2.268388395,NA,1.652903572
ENSG00000140740,UQCRC2,2.530902456,2.868190513,2.321731991,2.269714868
ENSG00000140750,ARHGAP17,2.134377946,2.296203233,NA,1.908007569
ENSG00000140829,DHX38,1.631321987,2.004446054,1.45088776,1.600308429
ENSG00000140830,TXNL4B,1.543036923,NA,1.950934127,NA
ENSG00000140848,CPNE2,NA,NA,NA,1.950238248
ENSG00000140854,KATNB1,NA,1.470866011,NA,NA
ENSG00000140859,KIFC3,NA,NA,NA,NA
ENSG00000140905,GCSH,NA,NA,2.484370317,NA
ENSG00000140937,CDH11,NA,NA,NA,NA
ENSG00000140941,MAP1LC3B,NA,NA,NA,NA
ENSG00000140945,CDH13,NA,NA,NA,NA
ENSG00000140950,TLDC1,1.890085527,NA,1.809236398,1.907094124
ENSG00000140968,IRF8,1.144869863,NA,NA,1.093771781
ENSG00000140983,RHOT2,1.811923374,2.089714404,1.794704094,1.922034812
ENSG00000140988,RPS2,2.040107643,2.902534821,2.166560353,2.120302412
ENSG00000140990,NDUFB10,2.472915077,2.89527831,2.208110672,2.282309363
ENSG00000140992,PDPK1,1.575257142,1.844713209,NA,NA
ENSG00000140995,DEF8,NA,NA,NA,NA
ENSG00000141002,TCF25,NA,NA,1.294058195,1.269641346
ENSG00000141012,GALNS,NA,NA,NA,2.082971969
ENSG00000141027,NCOR1,1.643250288,1.693278357,1.242317764,1.438993022
ENSG00000141030,COPS3,2.224435938,NA,NA,2.148468459
ENSG00000141076,CIRH1A,1.808990382,NA,1.537075753,NA
ENSG00000141084,RANBP10,1.749094446,2.023885944,1.617225822,1.784745637
ENSG00000141098,GFOD2,NA,NA,NA,NA
ENSG00000141101,NOB1,1.247580506,1.438684717,1.549934646,NA
ENSG00000141127,PRPSAP2,2.341459256,2.527778077,NA,2.082481976
ENSG00000141198,TOM1L1,NA,NA,1.845212803,NA
ENSG00000141200,KIF2B,NA,NA,NA,NA
ENSG00000141252,VPS53,1.89822864,2.372413935,1.862059786,1.862080669
ENSG00000141258,SGSM2,NA,NA,NA,NA
ENSG00000141279,NPEPPS,2.126559968,2.558941851,2.197514876,2.024510296
ENSG00000141293,SKAP1,NA,2.109534677,NA,NA
ENSG00000141295,SCRN2,NA,NA,NA,1.441459469
ENSG00000141298,SSH2,1.631666947,NA,NA,1.68352432
ENSG00000141338,ABCA8,NA,NA,1.902424464,NA
ENSG00000141367,CLTC,2.105356877,2.64119391,1.856206094,1.990946797
ENSG00000141376,BCAS3,1.724210311,NA,NA,1.789887289
ENSG00000141378,PTRH2,1.744613695,NA,1.955196908,1.981750673
ENSG00000141385,AFG3L2,2.239283208,2.63594494,2.189953277,2.093567009
ENSG00000141391,PRELID3A,NA,NA,NA,NA
ENSG00000141404,GNAL,NA,NA,NA,NA
ENSG00000141424,SLC39A6,NA,NA,NA,NA
ENSG00000141425,RPRD1A,NA,NA,1.977435504,1.854658194
ENSG00000141428,C18orf21,NA,NA,1.550228353,NA
ENSG00000141429,GALNT1,NA,NA,1.515794392,1.737371573
ENSG00000141447,OSBPL1A,NA,NA,NA,1.771227257
ENSG00000141452,C18orf8,1.998385771,2.413101855,1.943667606,1.904775034
ENSG00000141456,PELP1,2.112157407,2.523652836,2.251079483,2.330904614
ENSG00000141458,NPC1,1.970272473,1.920081565,1.702357286,1.453837959
ENSG00000141480,ARRB2,2.052916994,2.301422854,NA,1.921493991
ENSG00000141485,SLC13A5,NA,NA,1.969970076,NA
ENSG00000141503,MINK1,1.501045562,NA,NA,1.511040681
ENSG00000141504,SAT2,NA,NA,NA,2.111282682
ENSG00000141505,ASGR1,NA,NA,1.646393923,NA
ENSG00000141506,PIK3R5,NA,1.407373906,NA,NA
ENSG00000141522,ARHGDIA,2.188066066,2.673712369,NA,2.161773653
ENSG00000141524,TMC6,1.569993888,NA,NA,NA
ENSG00000141526,SLC16A3,1.828833837,2.316487205,1.844713209,1.613080347
ENSG00000141543,EIF4A3,2.059078494,2.517489508,1.921434147,1.860867822
ENSG00000141551,CSNK1D,1.154849842,NA,NA,1.190639798
ENSG00000141556,TBCD,1.698048323,2.295336148,1.895458459,1.923508246
ENSG00000141560,FN3KRP,2.33122073,2.586337457,NA,2.217670782
ENSG00000141564,RPTOR,1.855591835,2.314244429,2.198360126,1.86509805
ENSG00000141568,FOXK2,1.619489861,NA,NA,1.586587305
ENSG00000141569,TRIM65,2.02818477,NA,NA,1.816231354
ENSG00000141570,CBX8,NA,2.024789321,1.696421921,1.924553219
ENSG00000141576,RNF157,NA,NA,NA,NA
ENSG00000141577,CEP131,NA,NA,NA,NA
ENSG00000141580,WDR45B,NA,NA,NA,1.659007699
ENSG00000141582,CBX4,NA,NA,NA,NA
ENSG00000141627,DYM,NA,0.871514559,NA,NA
ENSG00000141642,ELAC1,NA,NA,NA,1.840457405
ENSG00000141644,MBD1,2.177002321,1.937953973,1.407934495,1.715873871
ENSG00000141698,NT5C3B,NA,NA,NA,NA
ENSG00000141699,FAM134C,1.674282308,NA,2.15808192,NA
ENSG00000141736,ERBB2,NA,NA,1.249772959,NA
ENSG00000141741,MIEN1,NA,NA,2.306900882,1.808156936
ENSG00000141756,FKBP10,NA,NA,NA,NA
ENSG00000141759,TXNL4A,NA,NA,NA,NA
ENSG00000141858,SAMD1,1.807606052,NA,NA,1.443043829
ENSG00000141867,BRD4,1.821945643,1.941893881,1.386463293,1.579715018
ENSG00000141933,TPGS1,NA,NA,NA,NA
ENSG00000141959,PFKL,2.289170732,2.655114413,NA,2.06192158
ENSG00000141971,MVB12A,1.813060324,NA,NA,NA
ENSG00000141985,SH3GL1,2.122509133,2.352033867,2.005427201,1.860529653
ENSG00000141994,DUS3L,1.641598035,2.317505493,NA,1.700205983
ENSG00000142039,CCDC97,1.473720477,NA,NA,1.305222352
ENSG00000142082,SIRT3,NA,NA,2.248727106,NA
ENSG00000142156,COL6A1,NA,NA,2.330062543,NA
ENSG00000142168,SOD1,2.362704843,2.822201762,2.68438031,2.240711454
ENSG00000142185,TRPM2,NA,NA,NA,1.3602904
ENSG00000142186,SCYL1,1.802814759,2.090822163,2.036177601,1.795751447
ENSG00000142197,DOPEY2,1.885971518,NA,NA,1.463452502
ENSG00000142207,URB1,1.693155133,2.185060283,1.547282308,NA
ENSG00000142208,AKT1,NA,2.381860236,NA,1.738721116
ENSG00000142230,SAE1,2.324519092,2.759051843,NA,2.098716391
ENSG00000142235,LMTK3,NA,NA,NA,NA
ENSG00000142347,MYO1F,2.330849878,2.376865175,1.722526981,2.079562896
ENSG00000142408,CACNG8,NA,NA,NA,NA
ENSG00000142409,ZNF787,2.004557806,NA,1.368658712,1.680081572
ENSG00000142444,C19orf52,2.398724504,NA,NA,2.069601505
ENSG00000142459,EVI5L,NA,NA,NA,1.809283564
ENSG00000142494,SLC47A1,NA,NA,1.503954023,NA
ENSG00000142507,PSMB6,1.371372685,NA,2.323420215,1.789016327
ENSG00000142534,RPS11,1.968025064,2.747773699,2.00636334,2.093271057
ENSG00000142541,RPL13A,1.991013308,2.735597303,2.029525813,2.07047379
ENSG00000142546,NOSIP,1.510162824,1.684890224,1.450125887,1.331407049
ENSG00000142552,RCN3,NA,NA,NA,NA
ENSG00000142583,SLC2A5,1.68021763,NA,NA,NA
ENSG00000142599,RERE,1.208951675,NA,NA,NA
ENSG00000142627,EPHA2,NA,NA,1.62363688,NA
ENSG00000142634,EFHD2,2.135676372,2.472592644,NA,2.052997726
ENSG00000142655,PEX14,1.994954706,NA,2.200189529,1.788465344
ENSG00000142657,PGD,1.939424396,2.853367195,NA,1.876492076
ENSG00000142676,RPL11,1.911474555,2.692973754,1.9781691,2.093582765
ENSG00000142684,ZNF593,NA,NA,NA,NA
ENSG00000142765,SYTL1,1.89697516,2.40176919,NA,NA
ENSG00000142784,WDTC1,NA,1.313318735,NA,NA
ENSG00000142798,HSPG2,NA,NA,1.656720915,NA
ENSG00000142864,SERBP1,1.889461381,2.239833571,1.698631122,1.805412495
ENSG00000142867,BCL10,1.64912058,1.735167584,NA,1.471152304
ENSG00000142871,CYR61,NA,NA,1.886857183,NA
ENSG00000142875,PRKACB,2.277074898,NA,NA,NA
ENSG00000142892,PIGK,2.26840244,NA,1.880344758,NA
ENSG00000142937,RPS8,2.043619634,2.828573222,2.008666162,2.129649618
ENSG00000142949,PTPRF,NA,NA,1.515754661,NA
ENSG00000143033,MTF2,NA,NA,NA,1.647109004
ENSG00000143061,IGSF3,NA,NA,1.353319844,NA
ENSG00000143079,CTTNBP2NL,NA,NA,NA,1.182271957
ENSG00000143093,STRIP1,1.912896629,2.230220218,1.969070949,NA
ENSG00000143106,PSMA5,2.09040973,2.560914621,2.238581737,2.134952851
ENSG00000143119,CD53,1.967133608,2.166795573,NA,1.669972013
ENSG00000143126,CELSR2,NA,NA,NA,NA
ENSG00000143149,ALDH9A1,2.719673449,2.777934049,2.362267536,2.278783315
ENSG00000143153,ATP1B1,NA,NA,1.866278476,1.352047383
ENSG00000143155,TIPRL,NA,2.293637631,NA,1.823565513
ENSG00000143156,NME7,1.857398842,NA,NA,1.792160471
ENSG00000143157,POGK,NA,1.650035397,NA,NA
ENSG00000143162,CREG1,NA,NA,1.924672042,1.588842919
ENSG00000143164,DCAF6,NA,NA,NA,NA
ENSG00000143179,UCK2,1.165095875,NA,NA,NA
ENSG00000143183,TMCO1,1.613979168,1.849757135,2.137797043,1.716695992
ENSG00000143195,ILDR2,NA,NA,NA,NA
ENSG00000143198,MGST3,NA,NA,2.352089859,NA
ENSG00000143222,UFC1,2.071653759,2.39862652,NA,2.020083544
ENSG00000143224,PPOX,2.294996095,NA,2.053692939,NA
ENSG00000143252,SDHC,2.464573,NA,2.409380187,2.161469825
ENSG00000143256,PFDN2,1.861280451,2.149009615,2.182391824,1.802168027
ENSG00000143294,PRCC,1.929385714,NA,NA,1.707808547
ENSG00000143314,MRPL24,1.875686198,NA,1.695210158,NA
ENSG00000143319,ISG20L2,NA,NA,1.442236684,NA
ENSG00000143321,HDGF,2.387197555,2.680340953,1.987371273,2.17535378
ENSG00000143324,XPR1,NA,NA,NA,NA
ENSG00000143337,TOR1AIP1,2.337244557,2.47170087,NA,2.13198096
ENSG00000143353,LYPLAL1,2.032558326,NA,2.226240207,1.752244413
ENSG00000143363,PRUNE,2.064521631,2.083352096,NA,NA
ENSG00000143368,SF3B4,2.033910054,NA,1.78771191,1.785401025
ENSG00000143373,ZNF687,1.577778937,NA,NA,NA
ENSG00000143374,TARS2,1.735798438,1.934831619,2.035811829,1.694043324
ENSG00000143375,CGN,NA,NA,1.329713061,NA
ENSG00000143376,SNX27,1.82572139,2.125902343,2.090980688,1.928511068
ENSG00000143379,SETDB1,1.698735422,NA,NA,1.671117279
ENSG00000143384,MCL1,NA,NA,1.331973617,NA
ENSG00000143390,RFX5,2.319351778,2.306362828,NA,NA
ENSG00000143393,PI4KB,1.489663227,NA,1.558072259,NA
ENSG00000143401,ANP32E,2.370163219,2.836130033,NA,NA
ENSG00000143409,FAM63A,1.699343337,2.147435154,1.519033466,NA
ENSG00000143412,ANXA9,NA,NA,1.837720979,NA
ENSG00000143416,SELENBP1,NA,NA,2.947757606,NA
ENSG00000143418,CERS2,1.745379316,1.862092601,1.741076714,NA
ENSG00000143436,MRPL9,1.825568912,2.298147594,1.825033192,1.935688604
ENSG00000143437,ARNT,1.237543738,NA,NA,1.257702568
ENSG00000143442,POGZ,1.795226347,1.938859823,1.384183104,1.691032841
ENSG00000143457,GOLPH3L,1.510806313,NA,NA,1.632710304
ENSG00000143458,GABPB2,1.894133222,1.745316867,NA,NA
ENSG00000143486,EIF2D,1.795125427,NA,NA,1.772057528
ENSG00000143493,INTS7,NA,NA,NA,2.085750679
ENSG00000143543,JTB,NA,NA,1.707527596,NA
ENSG00000143545,RAB13,NA,NA,1.572156867,1.656165306
ENSG00000143546,S100A8,3.029248192,NA,NA,2.907841948
ENSG00000143549,TPM3,2.277197643,2.724554384,1.88098499,2.25296341
ENSG00000143553,SNAPIN,2.172173678,2.446635012,1.921566833,1.832032844
ENSG00000143569,UBAP2L,1.568096072,2.026627222,1.545016252,1.566195823
ENSG00000143575,HAX1,1.622359109,NA,1.895665595,NA
ENSG00000143603,KCNN3,NA,NA,NA,NA
ENSG00000143612,C1orf43,NA,NA,1.585308418,NA
ENSG00000143621,ILF2,2.187775864,3.132065879,2.010751405,2.189838284
ENSG00000143622,RIT1,NA,1.911801911,NA,1.41140082
ENSG00000143633,C1orf131,NA,NA,1.201397124,NA
ENSG00000143641,GALNT2,1.70830615,2.073318689,1.894944338,1.902280359
ENSG00000143643,TTC13,NA,NA,NA,NA
ENSG00000143653,SCCPDH,NA,NA,2.332490976,2.367518052
ENSG00000143669,LYST,1.927488418,2.096183265,NA,2.36278208
ENSG00000143727,ACP1,2.083402276,2.588511483,NA,2.026257402
ENSG00000143740,SNAP47,NA,NA,NA,NA
ENSG00000143742,SRP9,2.128854651,2.221978584,1.467260235,1.790802209
ENSG00000143748,NVL,1.667214726,NA,1.48900874,1.583618125
ENSG00000143751,SDE2,1.698457234,1.703132251,NA,NA
ENSG00000143756,FBXO28,NA,NA,NA,NA
ENSG00000143771,CNIH4,NA,NA,NA,NA
ENSG00000143772,ITPKB,1.685759647,1.839632003,NA,NA
ENSG00000143774,GUK1,2.105254642,2.549139418,2.070652836,1.999947882
ENSG00000143776,CDC42BPA,NA,NA,1.663408785,NA
ENSG00000143797,MBOAT2,NA,NA,NA,NA
ENSG00000143799,PARP1,2.377997948,2.515023622,1.642157735,1.912354929
ENSG00000143811,PYCR2,1.180828095,NA,1.350848635,1.07070266
ENSG00000143815,LBR,2.595205676,2.768013215,2.012706495,2.436723845
ENSG00000143819,EPHX1,NA,NA,2.81798756,1.63769482
ENSG00000143847,PPFIA4,NA,NA,NA,NA
ENSG00000143850,PLEKHA6,NA,NA,1.477186394,NA
ENSG00000143862,ARL8A,2.354089222,2.661633348,1.918994365,1.899407343
ENSG00000143870,PDIA6,2.022158142,2.591835074,2.197248847,1.89678242
ENSG00000143878,RHOB,NA,NA,1.199563212,NA
ENSG00000143889,HNRNPLL,NA,NA,NA,NA
ENSG00000143891,GALM,2.59486085,NA,NA,1.573498206
ENSG00000143919,CAMKMT,NA,NA,NA,NA
ENSG00000143921,ABCG8,NA,NA,1.464057124,NA
ENSG00000143924,EML4,2.303003715,2.411600347,2.202994789,1.913758238
ENSG00000143947,RPS27A,1.811373897,NA,2.072648706,1.578151931
ENSG00000143952,VPS54,NA,NA,NA,1.951186898
